old_id,new_id
BBEAR_00018968,PB.4767.3
BBEAR_00018969,PB.4767.4
BBEAR_00018970,PB.4767.5
BBEAR_00018971,PB.4767.6
BBEAR_00018972,PB.4768.1
BBEAR_00017026,PB.4768.2
BBEAR_00018973,PB.4768.3
BBEAR_00018974,PB.4769.1
BBEAR_00017027,PB.4769.2
BBEAR_00017028,PB.4769.3
BBEAR_00017029,PB.4769.4
BBEAR_00017031,PB.4769.5
BBEAR_00017030,PB.4769.6
BBEAR_00018975,PB.4769.7
BBEAR_00018976,PB.4769.8
BBEAR_00018977,PB.4769.9
BBEAR_00018978,PB.4769.10
BBEAR_00018979,PB.4769.11
BBEAR_00018980,PB.4769.12
BBEAR_00018981,PB.4769.13
BBEAR_00017032,PB.4770.1
BBEAR_00017033,PB.4771.1
BBEAR_00017036,PB.4771.2
BBEAR_00017035,PB.4771.3
BBEAR_00017034,PB.4771.4
BBEAR_00017037,PB.4771.5
BBEAR_00017040,PB.4771.6
BBEAR_00017039,PB.4771.7
BBEAR_00017038,PB.4771.8
BBEAR_00018982,PB.4771.9
BBEAR_00018983,PB.4771.10
BBEAR_00018984,PB.4771.11
BBEAR_00018985,PB.4771.12
BBEAR_00017041,PB.4771.13
BBEAR_00017042,PB.4771.14
BBEAR_00017044,PB.4772.1
BBEAR_00017043,PB.4772.2
BBEAR_00018986,PB.4772.3
BBEAR_00017045,PB.4773.1
BBEAR_00017046,PB.4774.1
BBEAR_00018987,PB.4774.2
BBEAR_00017047,PB.4774.3
BBEAR_00017048,PB.4775.1
BBEAR_00018988,PB.4775.2
BBEAR_00018989,PB.4775.3
BBEAR_00018990,PB.4775.4
BBEAR_00017050,PB.4776.1
BBEAR_00017049,PB.4776.2
BBEAR_00017051,PB.4776.3
BBEAR_00017052,PB.4776.4
BBEAR_00017053,PB.4776.5
BBEAR_00017054,PB.4776.6
BBEAR_00017055,PB.4776.7
BBEAR_00017056,PB.4777.1
BBEAR_00017057,PB.4777.2
BBEAR_00017058,PB.4777.3
BBEAR_00017059,PB.4777.4
BBEAR_00017061,PB.4777.5
BBEAR_00017060,PB.4777.6
BBEAR_00017062,PB.4777.7
BBEAR_00017063,PB.4777.8
BBEAR_00017064,PB.4777.9
BBEAR_00018991,PB.4777.10
BBEAR_00018992,PB.4777.11
BBEAR_00018993,PB.4777.12
BBEAR_00018994,PB.4777.13
BBEAR_00018995,PB.4777.14
BBEAR_00018996,PB.4777.15
BBEAR_00018997,PB.4777.16
BBEAR_00018998,PB.4777.17
BBEAR_00018999,PB.4777.18
BBEAR_00019000,PB.4777.19
BBEAR_00019001,PB.4777.20
BBEAR_00019002,PB.4777.21
BBEAR_00017065,PB.4777.22
BBEAR_00017066,PB.4777.23
BBEAR_00017067,PB.4778.1
BBEAR_00017068,PB.4779.1
BBEAR_00019003,PB.4779.2
BBEAR_00019004,PB.4779.3
BBEAR_00019005,PB.4779.4
BBEAR_00019006,PB.4779.5
BBEAR_00019007,PB.4779.6
BBEAR_00019008,PB.4779.7
BBEAR_00019009,PB.4779.8
BBEAR_00019010,PB.4779.9
BBEAR_00019011,PB.4779.10
BBEAR_00019014,PB.4779.11
BBEAR_00019013,PB.4779.12
BBEAR_00019012,PB.4779.13
BBEAR_00019015,PB.4779.14
BBEAR_00019016,PB.4779.15
BBEAR_00017069,PB.4780.1
BBEAR_00017070,PB.4780.2
BBEAR_00017071,PB.4781.1
BBEAR_00017072,PB.4781.2
BBEAR_00017073,PB.4781.3
BBEAR_00017074,PB.4781.4
BBEAR_00019017,PB.4781.5
BBEAR_00019018,PB.4781.6
BBEAR_00019019,PB.4781.7
BBEAR_00017075,PB.4782.1
BBEAR_00017076,PB.4782.2
BBEAR_00019020,PB.4782.3
BBEAR_00017077,PB.4782.4
BBEAR_00017079,PB.4783.1
BBEAR_00017078,PB.4783.2
BBEAR_00017080,PB.4783.3
BBEAR_00019021,PB.4783.4
BBEAR_00019022,PB.4783.5
BBEAR_00019025,PB.4783.6
BBEAR_00019024,PB.4783.7
BBEAR_00019023,PB.4783.8
BBEAR_00017081,PB.4784.1
BBEAR_00019026,PB.4785.1
BBEAR_00019027,PB.4785.2
BBEAR_00019028,PB.4785.3
BBEAR_00019029,PB.4785.4
BBEAR_00019030,PB.4785.5
BBEAR_00019031,PB.4785.6
BBEAR_00017082,PB.4785.7
BBEAR_00019032,PB.4785.8
BBEAR_00019033,PB.4785.9
BBEAR_00019035,PB.4785.10
BBEAR_00019034,PB.4785.11
BBEAR_00019036,PB.4785.12
BBEAR_00019038,PB.4785.13
BBEAR_00019037,PB.4785.14
BBEAR_00019039,PB.4785.15
BBEAR_00017085,PB.4786.1
BBEAR_00017084,PB.4786.2
BBEAR_00017083,PB.4786.3
BBEAR_00019040,PB.4787.1
BBEAR_00019041,PB.4787.2
BBEAR_00017086,PB.4787.3
BBEAR_00017087,PB.4787.4
BBEAR_00019042,PB.4787.5
BBEAR_00019043,PB.4787.6
BBEAR_00017088,PB.4787.7
BBEAR_00019044,PB.4787.8
BBEAR_00019045,PB.4787.9
BBEAR_00019046,PB.4787.10
BBEAR_00019047,PB.4787.11
BBEAR_00019048,PB.4787.12
BBEAR_00019049,PB.4787.13
BBEAR_00019050,PB.4787.14
BBEAR_00017089,PB.4787.15
BBEAR_00017090,PB.4787.16
BBEAR_00019051,PB.4787.17
BBEAR_00017092,PB.4788.1
BBEAR_00017091,PB.4788.2
BBEAR_00017093,PB.4788.3
BBEAR_00017094,PB.4789.1
BBEAR_00017095,PB.4790.1
BBEAR_00017096,PB.4790.2
BBEAR_00017098,PB.4790.3
BBEAR_00017097,PB.4790.4
BBEAR_00019052,PB.4790.5
BBEAR_00019053,PB.4790.6
BBEAR_00017099,PB.4790.7
BBEAR_00017100,PB.4790.8
BBEAR_00017101,PB.4790.9
BBEAR_00017105,PB.4790.10
BBEAR_00017107,PB.4790.11
BBEAR_00017106,PB.4790.12
BBEAR_00017104,PB.4790.13
BBEAR_00017103,PB.4790.14
BBEAR_00017102,PB.4790.15
BBEAR_00019054,PB.4790.16
BBEAR_00019056,PB.4790.17
BBEAR_00019055,PB.4790.18
BBEAR_00019058,PB.4790.19
BBEAR_00019057,PB.4790.20
BBEAR_00019059,PB.4790.21
BBEAR_00017108,PB.4790.22
BBEAR_00019060,PB.4790.23
BBEAR_00019061,PB.4791.1
BBEAR_00017109,PB.4791.2
BBEAR_00019062,PB.4791.3
BBEAR_00019063,PB.4791.4
BBEAR_00017110,PB.4792.1
BBEAR_00019064,PB.4792.2
BBEAR_00017111,PB.4793.1
BBEAR_00017112,PB.4794.1
BBEAR_00017113,PB.4795.1
BBEAR_00017114,PB.4796.1
BBEAR_00017115,PB.4796.2
BBEAR_00017116,PB.4796.3
BBEAR_00017117,PB.4796.4
BBEAR_00017118,PB.4796.5
BBEAR_00019065,PB.4796.6
BBEAR_00019066,PB.4796.7
BBEAR_00017120,PB.4797.1
BBEAR_00017119,PB.4797.2
BBEAR_00017121,PB.4797.3
BBEAR_00017122,PB.4798.1
BBEAR_00017124,PB.4799.1
BBEAR_00017123,PB.4799.2
BBEAR_00017125,PB.4800.1
BBEAR_00019067,PB.4801.1
BBEAR_00019068,PB.4801.2
BBEAR_00017126,PB.4801.3
BBEAR_00019069,PB.4801.4
BBEAR_00019070,PB.4801.5
BBEAR_00017127,PB.4801.6
BBEAR_00017128,PB.4802.1
BBEAR_00017129,PB.4802.2
BBEAR_00017131,PB.4802.3
BBEAR_00017130,PB.4802.4
BBEAR_00017133,PB.4802.5
BBEAR_00017132,PB.4802.6
BBEAR_00017134,PB.4802.7
BBEAR_00017135,PB.4802.8
BBEAR_00017136,PB.4802.9
BBEAR_00017138,PB.4802.10
BBEAR_00017137,PB.4802.11
BBEAR_00017139,PB.4802.12
BBEAR_00017142,PB.4803.1
BBEAR_00019071,PB.4803.2
BBEAR_00019072,PB.4803.3
BBEAR_00017141,PB.4803.4
BBEAR_00017140,PB.4803.5
BBEAR_00017143,PB.4804.1
BBEAR_00017144,PB.4805.1
BBEAR_00017145,PB.4806.1
BBEAR_00019073,PB.4807.1
BBEAR_00017146,PB.4807.2
BBEAR_00017148,PB.4807.3
BBEAR_00017147,PB.4807.4
BBEAR_00019074,PB.4807.5
BBEAR_00017149,PB.4808.1
BBEAR_00017150,PB.4809.1
BBEAR_00017152,PB.4810.1
BBEAR_00017151,PB.4810.2
BBEAR_00017153,PB.4810.3
BBEAR_00017154,PB.4811.1
BBEAR_00019075,PB.4811.2
BBEAR_00017155,PB.4811.3
BBEAR_00017156,PB.4811.4
BBEAR_00017157,PB.4812.1
BBEAR_00019076,PB.4812.2
BBEAR_00019077,PB.4812.3
BBEAR_00019079,PB.4812.4
BBEAR_00019078,PB.4812.5
BBEAR_00019081,PB.4812.6
BBEAR_00019080,PB.4812.7
BBEAR_00019082,PB.4812.8
BBEAR_00017158,PB.4813.1
BBEAR_00017159,PB.4814.1
BBEAR_00019083,PB.4815.1
BBEAR_00017160,PB.4815.2
BBEAR_00017161,PB.4815.3
BBEAR_00017162,PB.4815.4
BBEAR_00017163,PB.4815.5
BBEAR_00017164,PB.4815.6
BBEAR_00019085,PB.4815.7
BBEAR_00019084,PB.4815.8
BBEAR_00019086,PB.4815.9
BBEAR_00019088,PB.4815.10
BBEAR_00019087,PB.4815.11
BBEAR_00019089,PB.4815.12
BBEAR_00019091,PB.4815.13
BBEAR_00019090,PB.4815.14
BBEAR_00019092,PB.4815.15
BBEAR_00019093,PB.4815.16
BBEAR_00019094,PB.4815.17
BBEAR_00019095,PB.4815.18
BBEAR_00019096,PB.4815.19
BBEAR_00019097,PB.4815.20
BBEAR_00019100,PB.4815.21
BBEAR_00019099,PB.4815.22
BBEAR_00019098,PB.4815.23
BBEAR_00019102,PB.4815.24
BBEAR_00019101,PB.4815.25
BBEAR_00019103,PB.4815.26
BBEAR_00019104,PB.4815.27
BBEAR_00019105,PB.4815.28
BBEAR_00019106,PB.4815.29
BBEAR_00019109,PB.4815.30
BBEAR_00019108,PB.4815.31
BBEAR_00019107,PB.4815.32
BBEAR_00019110,PB.4815.33
BBEAR_00019111,PB.4815.34
BBEAR_00019112,PB.4815.35
BBEAR_00019114,PB.4815.36
BBEAR_00019113,PB.4815.37
BBEAR_00019115,PB.4815.38
BBEAR_00019116,PB.4815.39
BBEAR_00019117,PB.4815.40
BBEAR_00019118,PB.4815.41
BBEAR_00019119,PB.4815.42
BBEAR_00019120,PB.4815.43
BBEAR_00019121,PB.4815.44
BBEAR_00019122,PB.4815.45
BBEAR_00019123,PB.4815.46
BBEAR_00019124,PB.4816.1
BBEAR_00017166,PB.4816.2
BBEAR_00017165,PB.4816.3
BBEAR_00017167,PB.4816.4
BBEAR_00017169,PB.4816.5
BBEAR_00017168,PB.4817.1
BBEAR_00017170,PB.4818.1
BBEAR_00017171,PB.4818.2
BBEAR_00019125,PB.4818.3
BBEAR_00017172,PB.4819.1
BBEAR_00017173,PB.4819.2
BBEAR_00019126,PB.4819.3
BBEAR_00017174,PB.4820.1
BBEAR_00017175,PB.4821.1
BBEAR_00019127,PB.4822.1
BBEAR_00017176,PB.4822.2
BBEAR_00017178,PB.4822.3
BBEAR_00017177,PB.4822.4
BBEAR_00017179,PB.4823.1
BBEAR_00017180,PB.4823.2
BBEAR_00017181,PB.4823.3
BBEAR_00019128,PB.4823.4
BBEAR_00019129,PB.4823.5
BBEAR_00017182,PB.4824.1
BBEAR_00019130,PB.4824.2
BBEAR_00017183,PB.4825.1
BBEAR_00017184,PB.4825.2
BBEAR_00017185,PB.4826.1
BBEAR_00019131,PB.4826.2
BBEAR_00017186,PB.4826.3
BBEAR_00017187,PB.4827.1
BBEAR_00017188,PB.4828.1
BBEAR_00017189,PB.4829.1
BBEAR_00017190,PB.4830.1
BBEAR_00017191,PB.4831.1
BBEAR_00017192,PB.4832.1
BBEAR_00017193,PB.4833.1
BBEAR_00017194,PB.4834.1
BBEAR_00017195,PB.4835.1
BBEAR_00017196,PB.4836.1
BBEAR_00019132,PB.4837.1
BBEAR_00019134,PB.4837.2
BBEAR_00019133,PB.4837.3
BBEAR_00019135,PB.4837.4
BBEAR_00017197,PB.4837.5
BBEAR_00017199,PB.4837.6
BBEAR_00017198,PB.4837.7
BBEAR_00019136,PB.4837.8
BBEAR_00019137,PB.4837.9
BBEAR_00019138,PB.4837.10
BBEAR_00019139,PB.4837.11
BBEAR_00019141,PB.4837.12
BBEAR_00019140,PB.4837.13
BBEAR_00019142,PB.4837.14
BBEAR_00019143,PB.4837.15
BBEAR_00017201,PB.4838.1
BBEAR_00019144,PB.4838.2
BBEAR_00019145,PB.4838.3
BBEAR_00017200,PB.4838.4
BBEAR_00017202,PB.4839.1
BBEAR_00019146,PB.4839.2
BBEAR_00017203,PB.4840.1
BBEAR_00017204,PB.4841.1
BBEAR_00017208,PB.4842.1
BBEAR_00017205,PB.4842.2
BBEAR_00017206,PB.4842.3
BBEAR_00017207,PB.4842.4
BBEAR_00017209,PB.4842.5
BBEAR_00017210,PB.4842.6
BBEAR_00017211,PB.4842.7
BBEAR_00017212,PB.4843.1
BBEAR_00017213,PB.4844.1
BBEAR_00019147,PB.4845.1
BBEAR_00019148,PB.4845.2
BBEAR_00017214,PB.4845.3
BBEAR_00017215,PB.4845.4
BBEAR_00017217,PB.4845.5
BBEAR_00017219,PB.4845.6
BBEAR_00017218,PB.4845.7
BBEAR_00017220,PB.4845.8
BBEAR_00019149,PB.4845.9
BBEAR_00019150,PB.4845.10
BBEAR_00019151,PB.4845.11
BBEAR_00019152,PB.4845.12
BBEAR_00019153,PB.4845.13
BBEAR_00017216,PB.4845.14
BBEAR_00019154,PB.4845.15
BBEAR_00019155,PB.4845.16
BBEAR_00019157,PB.4845.17
BBEAR_00019156,PB.4845.18
BBEAR_00019159,PB.4845.19
BBEAR_00019158,PB.4845.20
BBEAR_00019160,PB.4845.21
BBEAR_00019161,PB.4845.22
BBEAR_00019162,PB.4845.23
BBEAR_00019163,PB.4845.24
BBEAR_00019164,PB.4845.25
BBEAR_00019165,PB.4845.26
BBEAR_00019166,PB.4845.27
BBEAR_00017221,PB.4846.1
BBEAR_00017222,PB.4847.1
BBEAR_00017223,PB.4848.1
BBEAR_00017225,PB.4848.2
BBEAR_00017224,PB.4848.3
BBEAR_00019167,PB.4848.4
BBEAR_00019168,PB.4848.5
BBEAR_00019169,PB.4848.6
BBEAR_00019170,PB.4848.7
BBEAR_00019171,PB.4848.8
BBEAR_00019172,PB.4848.9
BBEAR_00019173,PB.4848.10
BBEAR_00017226,PB.4849.1
BBEAR_00019174,PB.4850.1
BBEAR_00017227,PB.4851.1
BBEAR_00017228,PB.4852.1
BBEAR_00017230,PB.4853.1
BBEAR_00017229,PB.4853.2
BBEAR_00019175,PB.4854.1
BBEAR_00019176,PB.4854.2
BBEAR_00019177,PB.4854.3
BBEAR_00019182,PB.4854.4
BBEAR_00019184,PB.4854.5
BBEAR_00019186,PB.4854.6
BBEAR_00019188,PB.4854.7
BBEAR_00019190,PB.4854.8
BBEAR_00019192,PB.4854.9
BBEAR_00019194,PB.4854.10
BBEAR_00019196,PB.4854.11
BBEAR_00019198,PB.4854.12
BBEAR_00019200,PB.4854.13
BBEAR_00019202,PB.4854.14
BBEAR_00019204,PB.4854.15
BBEAR_00019206,PB.4854.16
BBEAR_00019207,PB.4854.17
BBEAR_00019205,PB.4854.18
BBEAR_00019203,PB.4854.19
BBEAR_00019201,PB.4854.20
BBEAR_00019199,PB.4854.21
BBEAR_00019197,PB.4854.22
BBEAR_00019195,PB.4854.23
BBEAR_00019193,PB.4854.24
BBEAR_00019191,PB.4854.25
BBEAR_00019189,PB.4854.26
BBEAR_00019187,PB.4854.27
BBEAR_00019185,PB.4854.28
BBEAR_00019183,PB.4854.29
BBEAR_00019181,PB.4854.30
BBEAR_00019179,PB.4854.31
BBEAR_00019180,PB.4854.32
BBEAR_00019178,PB.4854.33
BBEAR_00017231,PB.4854.34
BBEAR_00019209,PB.4854.35
BBEAR_00019208,PB.4854.36
BBEAR_00019210,PB.4854.37
BBEAR_00019214,PB.4854.38
BBEAR_00019213,PB.4854.39
BBEAR_00019212,PB.4854.40
BBEAR_00019211,PB.4854.41
BBEAR_00019215,PB.4854.42
BBEAR_00019216,PB.4854.43
BBEAR_00019217,PB.4854.44
BBEAR_00019220,PB.4854.45
BBEAR_00019219,PB.4854.46
BBEAR_00019218,PB.4854.47
BBEAR_00019221,PB.4854.48
BBEAR_00019222,PB.4854.49
BBEAR_00019223,PB.4854.50
BBEAR_00019232,PB.4854.51
BBEAR_00019233,PB.4854.52
BBEAR_00019228,PB.4854.53
BBEAR_00019229,PB.4854.54
BBEAR_00019230,PB.4854.55
BBEAR_00019231,PB.4854.56
BBEAR_00019226,PB.4854.57
BBEAR_00019227,PB.4854.58
BBEAR_00019225,PB.4854.59
BBEAR_00019224,PB.4854.60
BBEAR_00019236,PB.4854.61
BBEAR_00019237,PB.4854.62
BBEAR_00019235,PB.4854.63
BBEAR_00019234,PB.4854.64
BBEAR_00019238,PB.4854.65
BBEAR_00019239,PB.4854.66
BBEAR_00019240,PB.4854.67
BBEAR_00019241,PB.4854.68
BBEAR_00019242,PB.4854.69
BBEAR_00019243,PB.4854.70
BBEAR_00019244,PB.4854.71
BBEAR_00019245,PB.4854.72
BBEAR_00017232,PB.4855.1
BBEAR_00017233,PB.4856.1
BBEAR_00017234,PB.4856.2
BBEAR_00017235,PB.4856.3
BBEAR_00019246,PB.4856.4
BBEAR_00017236,PB.4857.1
BBEAR_00017237,PB.4858.1
BBEAR_00019247,PB.4859.1
BBEAR_00017238,PB.4860.1
BBEAR_00019248,PB.4860.2
BBEAR_00019249,PB.4860.3
BBEAR_00019250,PB.4860.4
BBEAR_00017239,PB.4861.1
BBEAR_00017240,PB.4861.2
BBEAR_00017242,PB.4861.3
BBEAR_00017241,PB.4861.4
BBEAR_00017243,PB.4861.5
BBEAR_00017244,PB.4861.6
BBEAR_00019251,PB.4861.7
BBEAR_00019252,PB.4861.8
BBEAR_00017245,PB.4861.9
BBEAR_00019253,PB.4861.10
BBEAR_00017246,PB.4862.1
BBEAR_00017247,PB.4862.2
BBEAR_00017248,PB.4862.3
BBEAR_00017249,PB.4862.4
BBEAR_00017250,PB.4862.5
BBEAR_00017252,PB.4862.6
BBEAR_00017251,PB.4862.7
BBEAR_00017253,PB.4862.8
BBEAR_00017254,PB.4862.9
BBEAR_00017255,PB.4862.10
BBEAR_00019254,PB.4862.11
BBEAR_00017256,PB.4863.1
BBEAR_00017257,PB.4863.2
BBEAR_00017258,PB.4864.1
BBEAR_00017259,PB.4865.1
BBEAR_00017260,PB.4866.1
BBEAR_00019255,PB.4867.1
BBEAR_00017263,PB.4867.2
BBEAR_00017262,PB.4867.3
BBEAR_00017261,PB.4867.4
BBEAR_00017264,PB.4868.1
BBEAR_00017265,PB.4869.1
BBEAR_00017266,PB.4870.1
BBEAR_00017267,PB.4870.2
BBEAR_00017268,PB.4870.3
BBEAR_00017269,PB.4870.4
BBEAR_00017271,PB.4870.5
BBEAR_00017270,PB.4870.6
BBEAR_00019256,PB.4870.7
BBEAR_00017272,PB.4871.1
BBEAR_00017273,PB.4871.2
BBEAR_00019257,PB.4871.3
BBEAR_00017274,PB.4872.1
BBEAR_00017275,PB.4872.2
BBEAR_00017276,PB.4873.1
BBEAR_00017277,PB.4874.1
BBEAR_00019258,PB.4874.2
BBEAR_00017278,PB.4875.1
BBEAR_00017279,PB.4875.2
BBEAR_00017280,PB.4876.1
BBEAR_00017281,PB.4877.1
BBEAR_00017282,PB.4878.1
BBEAR_00017283,PB.4879.1
BBEAR_00017284,PB.4879.2
BBEAR_00017285,PB.4880.1
BBEAR_00017288,PB.4881.1
BBEAR_00017286,PB.4881.2
BBEAR_00017287,PB.4881.3
BBEAR_00017289,PB.4882.1
BBEAR_00017290,PB.4883.1
BBEAR_00017291,PB.4884.1
BBEAR_00017292,PB.4885.1
BBEAR_00019259,PB.4885.2
BBEAR_00019260,PB.4885.3
BBEAR_00019261,PB.4885.4
BBEAR_00019262,PB.4885.5
BBEAR_00019263,PB.4885.6
BBEAR_00019264,PB.4885.7
BBEAR_00019265,PB.4885.8
BBEAR_00019266,PB.4885.9
BBEAR_00017293,PB.4886.1
BBEAR_00017294,PB.4887.1
BBEAR_00017296,PB.4888.1
BBEAR_00017295,PB.4888.2
BBEAR_00019267,PB.4888.3
BBEAR_00019268,PB.4888.4
BBEAR_00019270,PB.4888.5
BBEAR_00019269,PB.4888.6
BBEAR_00019271,PB.4888.7
BBEAR_00019272,PB.4888.8
BBEAR_00019273,PB.4888.9
BBEAR_00019274,PB.4888.10
BBEAR_00019275,PB.4888.11
BBEAR_00019276,PB.4888.12
BBEAR_00019277,PB.4888.13
BBEAR_00019278,PB.4888.14
BBEAR_00019279,PB.4888.15
BBEAR_00019281,PB.4888.16
BBEAR_00019280,PB.4888.17
BBEAR_00019282,PB.4888.18
BBEAR_00017297,PB.4889.1
BBEAR_00019285,PB.4889.2
BBEAR_00019284,PB.4889.3
BBEAR_00019283,PB.4889.4
BBEAR_00019286,PB.4889.5
BBEAR_00017298,PB.4890.1
BBEAR_00017299,PB.4890.2
BBEAR_00019287,PB.4890.3
BBEAR_00017301,PB.4891.1
BBEAR_00017300,PB.4891.2
BBEAR_00017304,PB.4891.3
BBEAR_00017302,PB.4891.4
BBEAR_00017303,PB.4891.5
BBEAR_00019288,PB.4891.6
BBEAR_00019289,PB.4891.7
BBEAR_00019290,PB.4891.8
BBEAR_00019291,PB.4891.9
BBEAR_00019292,PB.4891.10
BBEAR_00019293,PB.4891.11
BBEAR_00019294,PB.4891.12
BBEAR_00019295,PB.4891.13
BBEAR_00017305,PB.4891.14
BBEAR_00019296,PB.4891.15
BBEAR_00017306,PB.4892.1
BBEAR_00017307,PB.4893.1
BBEAR_00017308,PB.4894.1
BBEAR_00019297,PB.4895.1
BBEAR_00019298,PB.4895.2
BBEAR_00017310,PB.4895.3
BBEAR_00017309,PB.4895.4
BBEAR_00019299,PB.4895.5
BBEAR_00017311,PB.4896.1
BBEAR_00017312,PB.4897.1
BBEAR_00017313,PB.4898.1
BBEAR_00017314,PB.4898.2
BBEAR_00017315,PB.4898.3
BBEAR_00017316,PB.4898.4
BBEAR_00017317,PB.4899.1
BBEAR_00017319,PB.4900.1
BBEAR_00017318,PB.4900.2
BBEAR_00017324,PB.4900.3
BBEAR_00017325,PB.4900.4
BBEAR_00017323,PB.4900.5
BBEAR_00017322,PB.4900.6
BBEAR_00017321,PB.4900.7
BBEAR_00017320,PB.4900.8
BBEAR_00019300,PB.4900.9
BBEAR_00017330,PB.4900.10
BBEAR_00017331,PB.4900.11
BBEAR_00017332,PB.4900.12
BBEAR_00017329,PB.4900.13
BBEAR_00017328,PB.4900.14
BBEAR_00017327,PB.4900.15
BBEAR_00017326,PB.4900.16
BBEAR_00017334,PB.4900.17
BBEAR_00017333,PB.4900.18
BBEAR_00019301,PB.4901.1
BBEAR_00017341,PB.4901.2
BBEAR_00017336,PB.4901.3
BBEAR_00017338,PB.4901.4
BBEAR_00017340,PB.4901.5
BBEAR_00017335,PB.4901.6
BBEAR_00017344,PB.4901.7
BBEAR_00017342,PB.4901.8
BBEAR_00019303,PB.4901.9
BBEAR_00019304,PB.4901.10
BBEAR_00019305,PB.4901.11
BBEAR_00019302,PB.4901.12
BBEAR_00017339,PB.4901.13
BBEAR_00017337,PB.4901.14
BBEAR_00019306,PB.4901.15
BBEAR_00017343,PB.4901.16
BBEAR_00019307,PB.4902.1
BBEAR_00019308,PB.4902.2
BBEAR_00019309,PB.4902.3
BBEAR_00017345,PB.4902.4
BBEAR_00019310,PB.4902.5
BBEAR_00019311,PB.4902.6
BBEAR_00019312,PB.4902.7
BBEAR_00019313,PB.4902.8
BBEAR_00019314,PB.4902.9
BBEAR_00017346,PB.4903.1
BBEAR_00017347,PB.4904.1
BBEAR_00017348,PB.4905.1
BBEAR_00019315,PB.4905.2
BBEAR_00019316,PB.4905.3
BBEAR_00019318,PB.4906.1
BBEAR_00019317,PB.4906.2
BBEAR_00019319,PB.4906.3
BBEAR_00017350,PB.4906.4
BBEAR_00017349,PB.4906.5
BBEAR_00019320,PB.4906.6
BBEAR_00019322,PB.4906.7
BBEAR_00019321,PB.4906.8
BBEAR_00019323,PB.4906.9
BBEAR_00017351,PB.4907.1
BBEAR_00017352,PB.4907.2
BBEAR_00017353,PB.4908.1
BBEAR_00019324,PB.4908.2
BBEAR_00019325,PB.4908.3
BBEAR_00017354,PB.4908.4
BBEAR_00017355,PB.4909.1
BBEAR_00017356,PB.4910.1
BBEAR_00017357,PB.4911.1
BBEAR_00017358,PB.4912.1
BBEAR_00017359,PB.4912.2
BBEAR_00019326,PB.4912.3
BBEAR_00019329,PB.4912.4
BBEAR_00019328,PB.4912.5
BBEAR_00019327,PB.4912.6
BBEAR_00019330,PB.4912.7
BBEAR_00017360,PB.4913.1
BBEAR_00017361,PB.4914.1
BBEAR_00017362,PB.4914.2
BBEAR_00017363,PB.4914.3
BBEAR_00017364,PB.4915.1
BBEAR_00017365,PB.4915.2
BBEAR_00017366,PB.4915.3
BBEAR_00017367,PB.4915.4
BBEAR_00017368,PB.4915.5
BBEAR_00017369,PB.4916.1
BBEAR_00017371,PB.4916.2
BBEAR_00017370,PB.4916.3
BBEAR_00019331,PB.4916.4
BBEAR_00019332,PB.4916.5
BBEAR_00019333,PB.4916.6
BBEAR_00017372,PB.4917.1
BBEAR_00017373,PB.4918.1
BBEAR_00017374,PB.4919.1
BBEAR_00017377,PB.4920.1
BBEAR_00019334,PB.4920.2
BBEAR_00019335,PB.4920.3
BBEAR_00019336,PB.4920.4
BBEAR_00017375,PB.4920.5
BBEAR_00017378,PB.4920.6
BBEAR_00017376,PB.4920.7
BBEAR_00017379,PB.4920.8
BBEAR_00017380,PB.4920.9
BBEAR_00019337,PB.4920.10
BBEAR_00019338,PB.4920.11
BBEAR_00017381,PB.4920.12
BBEAR_00017382,PB.4920.13
BBEAR_00017383,PB.4920.14
BBEAR_00019339,PB.4920.15
BBEAR_00019340,PB.4920.16
BBEAR_00017384,PB.4921.1
BBEAR_00019341,PB.4922.1
BBEAR_00017385,PB.4922.2
BBEAR_00017386,PB.4922.3
BBEAR_00019342,PB.4922.4
BBEAR_00017387,PB.4923.1
BBEAR_00017388,PB.4924.1
BBEAR_00017389,PB.4925.1
BBEAR_00017391,PB.4925.2
BBEAR_00017390,PB.4925.3
BBEAR_00017392,PB.4926.1
BBEAR_00017393,PB.4927.1
BBEAR_00017394,PB.4928.1
BBEAR_00017395,PB.4929.1
BBEAR_00017396,PB.4930.1
BBEAR_00017400,PB.4930.2
BBEAR_00017402,PB.4930.3
BBEAR_00017401,PB.4930.4
BBEAR_00017399,PB.4930.5
BBEAR_00017398,PB.4930.6
BBEAR_00017397,PB.4930.7
BBEAR_00017404,PB.4930.8
BBEAR_00017403,PB.4930.9
BBEAR_00017405,PB.4930.10
BBEAR_00017407,PB.4931.1
BBEAR_00017406,PB.4931.2
BBEAR_00017408,PB.4931.3
BBEAR_00017410,PB.4932.1
BBEAR_00017409,PB.4932.2
BBEAR_00017411,PB.4932.3
BBEAR_00019343,PB.4932.4
BBEAR_00017412,PB.4933.1
BBEAR_00019345,PB.4934.1
BBEAR_00019347,PB.4934.2
BBEAR_00019348,PB.4934.3
BBEAR_00019346,PB.4934.4
BBEAR_00019344,PB.4934.5
BBEAR_00019351,PB.4934.6
BBEAR_00019352,PB.4934.7
BBEAR_00019350,PB.4934.8
BBEAR_00019349,PB.4934.9
BBEAR_00019354,PB.4934.10
BBEAR_00019355,PB.4934.11
BBEAR_00019353,PB.4934.12
BBEAR_00019357,PB.4934.13
BBEAR_00019356,PB.4934.14
